date,water_level,radar_rain,water_surface_velocity,water_level_color,nombre,three_hours_image_path,slug,hour
2019-05-27 11:40:00,33.61,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,11:40
2019-05-27 11:45:00,33.72,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,11:45
2019-05-27 11:50:00,34.04,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,11:50
2019-05-27 11:55:00,32.74,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,11:55
2019-05-27 12:00:00,33.5,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:00
2019-05-27 12:05:00,32.96,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:05
2019-05-27 12:10:00,33.28,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:10
2019-05-27 12:15:00,33.28,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:15
2019-05-27 12:20:00,33.39,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:20
2019-05-27 12:25:00,32.85,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:25
2019-05-27 12:30:00,32.2,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:30
2019-05-27 12:35:00,32.85,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:35
2019-05-27 12:40:00,32.63,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:40
2019-05-27 12:45:00,32.85,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:45
2019-05-27 12:50:00,32.74,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:50
2019-05-27 12:55:00,32.2,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,12:55
2019-05-27 13:00:00,32.53,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:00
2019-05-27 13:05:00,32.09,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:05
2019-05-27 13:10:00,32.74,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:10
2019-05-27 13:15:00,33.07,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:15
2019-05-27 13:20:00,31.98,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:20
2019-05-27 13:25:00,32.63,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:25
2019-05-27 13:30:00,32.74,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:30
2019-05-27 13:35:00,32.31,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:35
2019-05-27 13:40:00,32.96,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:40
2019-05-27 13:45:00,33.39,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:45
2019-05-27 13:50:00,33.39,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:50
2019-05-27 13:55:00,32.42,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,13:55
2019-05-27 14:00:00,32.42,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,14:00
2019-05-27 14:05:00,32.74,,,green,Q. la Ayura - Ecoparque,http://siata.gov.co/mario/realTime/tres_horas/183-QlaAyuraEcoparqueelSalado.png,183-QlaAyuraEcoparqueelSalado,14:05
2019-05-27 11:35:00,54.32,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,11:35
2019-05-27 11:40:00,54.64,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,11:40
2019-05-27 11:45:00,54.75,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,11:45
2019-05-27 11:50:00,55.08,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,11:50
2019-05-27 11:55:00,54.97,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,11:55
2019-05-27 12:00:00,54.64,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:00
2019-05-27 12:05:00,54.43,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:05
2019-05-27 12:10:00,54.75,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:10
2019-05-27 12:15:00,54.32,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:15
2019-05-27 12:20:00,55.08,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:20
2019-05-27 12:25:00,55.19,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:25
2019-05-27 12:30:00,54.1,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:30
2019-05-27 12:35:00,55.29,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:35
2019-05-27 12:40:00,55.84,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:40
2019-05-27 12:45:00,53.78,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:45
2019-05-27 12:50:00,54.86,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:50
2019-05-27 12:55:00,54.64,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,12:55
2019-05-27 13:00:00,53.45,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:00
2019-05-27 13:05:00,53.78,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:05
2019-05-27 13:10:00,54.54,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:10
2019-05-27 13:15:00,54.1,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:15
2019-05-27 13:20:00,54.97,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:20
2019-05-27 13:25:00,53.78,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:25
2019-05-27 13:30:00,54.32,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:30
2019-05-27 13:35:00,53.34,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:35
2019-05-27 13:40:00,53.13,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:40
2019-05-27 13:45:00,53.13,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:45
2019-05-27 13:50:00,53.34,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:50
2019-05-27 13:55:00,54.1,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,13:55
2019-05-27 14:00:00,52.91,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,14:00
2019-05-27 14:05:00,52.8,,,green,Q. el salado - Vereda Jamundi,http://siata.gov.co/mario/realTime/tres_horas/272-QelsaladoVeredaJamundiNivel.png,272-QelsaladoVeredaJamundiNivel,14:05
2019-05-27 11:35:00,5.68,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,11:35
2019-05-27 11:40:00,6.44,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,11:40
2019-05-27 11:45:00,5.93,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,11:45
2019-05-27 11:50:00,6.19,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,11:50
2019-05-27 11:55:00,6.7,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,11:55
2019-05-27 12:00:00,5.04,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:00
2019-05-27 12:05:00,5.42,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:05
2019-05-27 12:10:00,5.29,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:10
2019-05-27 12:15:00,5.36,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:15
2019-05-27 12:20:00,6.06,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:20
2019-05-27 12:25:00,6.06,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:25
2019-05-27 12:30:00,5.04,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:30
2019-05-27 12:35:00,6.19,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:35
2019-05-27 12:40:00,4.46,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:40
2019-05-27 12:45:00,5.23,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:45
2019-05-27 12:50:00,6.57,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:50
2019-05-27 12:55:00,5.42,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,12:55
2019-05-27 13:00:00,5.61,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:00
2019-05-27 13:05:00,5.17,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:05
2019-05-27 13:10:00,5.23,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:10
2019-05-27 13:15:00,6.89,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:15
2019-05-27 13:20:00,5.23,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:20
2019-05-27 13:25:00,5.93,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:25
2019-05-27 13:30:00,5.87,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:30
2019-05-27 13:35:00,6.19,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:35
2019-05-27 13:40:00,6.38,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:40
2019-05-27 13:45:00,7.02,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:45
2019-05-27 13:50:00,7.4,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:50
2019-05-27 13:55:00,5.29,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,13:55
2019-05-27 14:00:00,6.19,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,14:00
2019-05-27 14:05:00,5.68,,,green,Andalucia,http://siata.gov.co/mario/realTime/tres_horas/259-AndaluciaCaldasNivel.png,259-AndaluciaCaldasNivel,14:05
2019-05-27 11:35:00,21.21,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,11:35
2019-05-27 11:40:00,21.4,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,11:40
2019-05-27 11:45:00,21.59,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,11:45
2019-05-27 11:50:00,21.78,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,11:50
2019-05-27 11:55:00,22.36,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,11:55
2019-05-27 12:00:00,21.65,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:00
2019-05-27 12:05:00,21.85,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:05
2019-05-27 12:10:00,21.78,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:10
2019-05-27 12:15:00,21.78,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:15
2019-05-27 12:20:00,21.21,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:20
2019-05-27 12:25:00,22.1,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:25
2019-05-27 12:30:00,22.55,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:30
2019-05-27 12:35:00,22.1,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:35
2019-05-27 12:40:00,21.91,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:40
2019-05-27 12:45:00,21.59,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:45
2019-05-27 12:50:00,21.78,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:50
2019-05-27 12:55:00,21.91,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,12:55
2019-05-27 13:00:00,21.85,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:00
2019-05-27 13:05:00,22.93,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:05
2019-05-27 13:10:00,22.61,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:10
2019-05-27 13:15:00,22.93,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:15
2019-05-27 13:20:00,22.8,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:20
2019-05-27 13:25:00,22.04,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:25
2019-05-27 13:30:00,21.97,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:30
2019-05-27 13:35:00,22.68,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:35
2019-05-27 13:40:00,22.55,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:40
2019-05-27 13:45:00,22.68,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:45
2019-05-27 13:50:00,22.23,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:50
2019-05-27 13:55:00,22.04,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,13:55
2019-05-27 14:00:00,22.17,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,14:00
2019-05-27 14:05:00,21.34,,,green,Estacion Metro Floresta,http://siata.gov.co/mario/realTime/tres_horas/98-EstacionMetroFloresta.png,98-EstacionMetroFloresta,14:05
2019-05-27 11:35:00,52.83,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,11:35
2019-05-27 11:40:00,52.31,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,11:40
2019-05-27 11:45:00,52.95,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,11:45
2019-05-27 11:50:00,51.87,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,11:50
2019-05-27 11:55:00,51.29,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,11:55
2019-05-27 12:00:00,53.02,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:00
2019-05-27 12:05:00,51.42,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:05
2019-05-27 12:10:00,52.83,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:10
2019-05-27 12:15:00,52.31,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:15
2019-05-27 12:20:00,53.85,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:20
2019-05-27 12:25:00,52.7,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:25
2019-05-27 12:30:00,53.53,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:30
2019-05-27 12:35:00,52.83,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:35
2019-05-27 12:40:00,51.42,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:40
2019-05-27 12:45:00,53.08,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:45
2019-05-27 12:50:00,53.08,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:50
2019-05-27 12:55:00,51.87,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,12:55
2019-05-27 13:00:00,52.51,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:00
2019-05-27 13:05:00,53.78,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:05
2019-05-27 13:10:00,53.4,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:10
2019-05-27 13:15:00,52.83,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:15
2019-05-27 13:20:00,52.0,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:20
2019-05-27 13:25:00,52.89,,,green,Q. Montanita,http://siata.gov.co/mario/realTime/tres_horas/283-QMontaitaNivel.png,283-QMontaitaNivel,13:25
